,age,chulNo,diffUnit,hrNo,ord,rating,rcDist,rcTime,sex,wgBudam,wgHr,winOdds,plcOdds,rcIdx,hrRcCnt,ord1Rate,ord2Rate,ord3Rate,trackState,deltaWgHr,sexNeutral,sexMale,sexFemale,chulNo_1,chulNo_2,chulNo_3,chulNo_4,chulNo_5,chulNo_6,chulNo_7,chulNo_8,chulNo_9,chulNo_10,chulNo_11,chulNo_12,chulNo_13
148,3,8,2.0,45545,4,29,1400,89.6,암,53.0,465,32.1,4.9,202305076,4,0.25,0.0,0.0,15,-8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
149,5,5,1.0,43168,5,27,1400,89.8,암,52.0,486,11.7,2.4,202305076,14,0.0,0.0,0.14,15,-8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
150,5,2,0.5,43407,6,22,1400,89.9,수,52.0,459,12.9,2.3,202305076,11,0.0,0.0,0.09,15,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,4,1,0.75,45672,7,27,1400,90.0,암,52.0,446,15.6,4.6,202305076,13,0.08,0.08,0.08,15,-8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
152,4,9,2.0,44355,8,27,1400,90.4,거,54.0,457,19.8,3.0,202305076,12,0.0,0.08,0.17,15,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,6,6,5.0,40261,9,21,1400,91.3,암,52.0,434,50.6,9.8,202305076,12,0.0,0.0,0.0,15,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
154,4,1,0.0,44636,1,46,1300,81.2,거,56.0,491,3.1,1.5,202305077,8,0.25,0.25,0.0,15,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,3,11,3.0,50790,2,36,1300,81.8,수,51.0,468,22.3,4.5,202305077,7,0.0,0.0,0.14,15,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,6,6,0.75,41857,3,44,1300,81.9,수,55.0,490,47.7,10.5,202305077,8,0.25,0.0,0.0,15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,4,10,0.75,44046,4,40,1300,82.0,암,52.0,483,3.8,1.5,202305077,5,0.0,0.6,0.0,15,-7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
158,4,4,3.0,43933,5,39,1300,82.6,암,51.0,474,32.0,8.5,202305077,7,0.29,0.0,0.0,15,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
159,7,8,0.5,39554,6,46,1300,82.6,수,56.0,491,14.0,3.0,202305077,10,0.0,0.1,0.1,15,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160,6,3,1.25,43516,7,43,1300,82.8,수,54.5,488,22.2,4.4,202305077,6,0.17,0.0,0.0,15,-3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,5,9,0.125,44929,8,38,1300,82.8,거,52.0,464,24.9,4.7,202305077,5,0.0,0.2,0.0,15,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,4,7,3.0,44621,9,40,1300,83.3,암,52.0,471,20.1,5.2,202305077,7,0.29,0.14,0.0,15,-8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
163,4,5,0.5,43699,10,46,1300,83.4,거,56.0,492,5.4,2.0,202305077,11,0.18,0.09,0.18,15,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,7,2,5.0,41754,11,46,1300,84.2,수,56.0,473,5.7,1.9,202305077,10,0.0,0.2,0.3,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,4,7,0.0,44814,1,74,2000,129.3,수,56.0,514,1.5,1.1,202305078,6,0.33,0.0,0.17,14,-9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
166,5,6,4.0,42023,2,76,2000,130.0,암,55.0,468,15.1,2.8,202305078,7,0.14,0.0,0.0,14,-6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
167,4,5,0.5,44317,3,62,2000,130.0,수,54.0,449,11.8,2.3,202305078,9,0.44,0.11,0.0,14,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168,7,13,1.25,38457,4,80,2000,130.3,수,58.0,481,95.6,10.7,202305078,5,0.0,0.0,0.0,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,5,2,5.0,42947,5,75,2000,131.2,수,57.0,502,13.2,2.8,202305078,7,0.14,0.29,0.0,14,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,4,8,2.5,44400,6,72,2000,131.6,수,56.0,470,6.4,1.8,202305078,6,0.67,0.33,0.0,14,-8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,5,9,3.0,42254,7,78,2000,132.2,수,58.0,505,25.6,4.9,202305078,6,0.33,0.0,0.17,14,-4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,4,10,0.25,44526,8,65,2000,132.2,수,54.0,516,17.4,3.8,202305078,11,0.18,0.27,0.18,14,-3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,6,4,0.75,40454,9,72,2000,132.4,수,56.0,511,85.9,17.2,202305078,8,0.38,0.25,0.12,14,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,7,1,0.125,38949,10,76,2000,132.4,수,57.0,476,86.5,12.1,202305078,10,0.0,0.0,0.2,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,6,11,4.0,40901,11,66,2000,133.1,수,54.0,471,52.3,8.5,202305078,5,0.0,0.0,0.0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
176,4,12,0.75,44829,12,58,2000,133.3,수,54.0,524,25.3,4.8,202305078,10,0.2,0.4,0.0,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177,6,3,0.5,41218,13,78,2000,133.4,수,58.0,469,41.5,8.1,202305078,7,0.29,0.14,0.0,14,-5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,5,8,0.0,43082,1,60,1700,110.0,수,56.0,461,4.7,1.7,202305079,7,0.14,0.14,0.0,14,-4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,6,9,0.5,41607,2,51,1700,110.1,거,51.5,491,9.4,2.2,202305079,11,0.0,0.0,0.09,14,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,5,2,2.5,43416,3,52,1700,110.6,거,52.0,513,4.7,1.7,202305079,10,0.2,0.1,0.2,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,5,7,1.75,42278,4,51,1700,110.9,암,52.0,495,67.9,10.4,202305079,11,0.0,0.09,0.36,14,-7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
182,5,3,0.5,43021,5,54,1700,111.0,수,53.0,450,9.4,2.2,202305079,5,0.2,0.2,0.2,14,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,5,5,3.0,43010,6,53,1700,111.5,거,52.5,443,2.4,1.3,202305079,8,0.12,0.25,0.38,14,-9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,6,1,2.5,41646,7,63,1700,112.0,암,55.5,560,9.3,2.6,202305079,7,0.29,0.0,0.14,14,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
185,5,4,4.0,43138,8,54,1700,112.6,수,53.0,504,66.7,11.0,202305079,10,0.2,0.0,0.0,14,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186,6,6,1.5,41149,9,58,1700,112.8,수,55.0,473,17.8,3.1,202305079,9,0.0,0.22,0.0,14,-3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187,3,4,0.0,45788,1,41,1400,87.0,수,53.5,463,3.2,1.6,202305080,8,0.12,0.38,0.12,14,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
188,3,8,0.0,45733,1,39,1400,87.0,수,52.5,475,3.4,1.9,202305080,7,0.29,0.14,0.0,14,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189,5,7,7.0,42419,3,38,1400,88.3,암,52.0,418,13.7,2.4,202305080,9,0.0,0.22,0.0,14,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
190,4,6,3.0,44507,4,46,1400,88.9,수,56.0,467,12.2,2.9,202305080,11,0.09,0.18,0.18,14,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191,6,5,3.0,40914,5,38,1400,89.4,암,52.0,449,50.6,7.2,202305080,8,0.0,0.12,0.12,14,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
192,4,9,0.25,44303,6,41,1400,89.4,수,53.5,471,5.0,1.7,202305080,10,0.0,0.2,0.3,14,-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
193,6,2,2.0,41018,7,44,1400,89.8,거,55.0,482,24.4,4.1,202305080,11,0.09,0.0,0.09,14,-4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194,7,11,1.75,39565,8,38,1400,90.1,수,52.0,474,47.5,7.1,202305080,9,0.11,0.0,0.0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,7,3,5.0,39308,9,36,1400,91.0,암,51.0,474,75.4,8.9,202305080,8,0.0,0.12,0.12,14,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
196,4,1,3.0,44648,10,38,1400,91.5,암,52.0,452,6.3,2.3,202305080,9,0.11,0.22,0.22,14,-6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
197,5,10,4.0,42446,11,36,1400,92.2,수,52.0,478,29.3,6.1,202305080,6,0.0,0.0,0.17,14,-17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,5,4,0.0,42821,1,109,1400,84.5,수,55.5,513,2.1,1.2,202305081,7,0.29,0.14,0.0,14,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,8,8,9.0,39982,2,116,1400,86.2,거,59.0,505,86.5,7.4,202305081,11,0.0,0.09,0.09,14,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200,4,1,3.0,45162,3,85,1400,86.8,수,52.0,484,3.0,1.2,202305081,10,0.2,0.4,0.0,14,-4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,7,7,1.5,39094,4,82,1400,87.0,수,51.0,522,20.1,2.6,202305081,11,0.09,0.09,0.18,14,-2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202,6,2,1.0,43574,5,102,1400,87.2,수,52.0,476,16.1,3.3,202305081,7,0.0,0.0,0.0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203,7,6,0.75,41745,6,108,1400,87.3,수,55.0,502,7.1,2.1,202305081,7,0.0,0.0,0.0,14,-4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,6,5,1.25,41915,7,76,1400,87.6,거,52.0,448,52.6,6.8,202305081,11,0.09,0.0,0.0,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205,7,10,1.0,41689,8,82,1400,87.7,수,51.0,439,56.7,7.1,202305081,9,0.0,0.0,0.0,14,-5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206,6,3,4.0,40349,9,102,1400,88.5,거,52.0,507,8.9,2.8,202305081,7,0.14,0.14,0.29,14,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,8,9,1.75,37040,10,92,1400,88.8,수,52.0,484,49.2,9.6,202305081,10,0.0,0.0,0.2,14,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,4,2,0.0,43743,1,0,1200,76.5,암,50.0,462,4.2,1.5,202305061,9,0.0,0.11,0.11,20,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
209,3,5,0.125,46207,2,0,1200,76.5,암,54.0,449,8.8,1.8,202305061,4,0.0,0.0,0.0,20,-4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
210,3,1,1.25,45249,3,0,1200,76.7,암,54.0,488,1.5,1.0,202305061,6,0.0,0.17,0.17,20,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
211,4,6,0.5,43843,4,0,1200,76.8,암,54.0,495,13.5,1.8,202305061,8,0.0,0.0,0.12,20,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
212,4,3,3.0,44464,5,0,1200,77.4,암,54.0,503,56.5,9.7,202305061,4,0.0,0.0,0.0,20,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
213,3,8,2.5,45202,6,0,1200,77.8,암,54.0,464,25.0,2.4,202305061,7,0.0,0.0,0.0,20,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
214,4,7,0.5,44730,7,0,1200,77.9,암,54.0,437,14.2,2.7,202305061,4,0.0,0.0,0.25,20,-12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
215,4,4,0.5,45070,8,0,1200,77.9,수,56.0,441,47.0,8.8,202305061,5,0.0,0.0,0.0,20,-4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302,3,8,0.0,46167,1,0,1200,76.1,암,54.0,469,7.1,1.8,202304301,3,0.33,0.0,0.0,13,-7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
303,3,9,0.5,45981,2,0,1200,76.2,수,56.0,470,16.3,3.2,202304301,5,0.0,0.2,0.0,13,-7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
304,3,10,1.5,46341,3,0,1200,76.5,암,54.0,466,3.2,1.8,202304301,2,0.0,0.0,1.0,13,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
305,3,3,4.0,45913,4,0,1200,77.2,거,56.0,467,6.0,1.9,202304301,4,0.0,0.0,0.25,13,-2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306,3,11,1.0,46372,5,0,1200,77.4,거,56.0,511,29.6,4.7,202304301,4,0.0,0.0,0.0,13,-21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307,3,4,3.0,45224,6,0,1200,78.0,암,54.0,488,57.6,11.4,202304301,2,0.0,0.0,0.0,13,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
308,3,7,0.0625,46011,7,0,1200,78.0,암,53.0,485,2.6,1.1,202304301,5,0.0,0.2,0.0,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
309,3,1,7.0,45556,8,0,1200,79.3,수,56.0,505,24.7,4.6,202304301,3,0.0,0.0,0.0,13,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,3,5,4.0,46111,9,0,1200,80.0,암,54.0,466,61.0,8.4,202304301,4,0.0,0.0,0.0,13,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
311,3,2,1.25,46193,10,0,1200,80.2,수,56.0,481,13.0,3.7,202304301,1,0.0,0.0,0.0,13,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313,3,5,0.0,45802,1,0,1200,75.0,암,54.0,446,5.4,1.7,202304302,4,0.25,0.0,0.25,13,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
314,3,4,4.0,46216,2,0,1200,75.8,암,54.0,466,14.5,2.1,202304302,6,0.0,0.33,0.0,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
315,3,6,1.75,46378,3,0,1200,76.1,암,54.0,429,43.3,6.1,202304302,4,0.0,0.0,0.25,13,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
316,3,10,1.25,46354,4,0,1200,76.3,암,54.0,449,14.3,3.7,202304302,1,0.0,0.0,0.0,13,-14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
317,3,9,2.0,45877,5,0,1200,76.7,암,54.0,469,44.8,7.0,202304302,5,0.0,0.0,0.0,13,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
318,3,7,0.125,46117,6,0,1200,76.7,암,54.0,496,32.1,5.0,202304302,4,0.0,0.0,0.0,13,-5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
319,3,1,2.5,46600,7,0,1200,77.1,암,54.0,449,8.8,1.8,202304302,5,0.0,0.2,0.0,13,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
320,3,8,1.25,46596,8,0,1200,77.3,암,50.0,423,76.6,14.5,202304302,6,0.0,0.0,0.0,13,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
321,3,3,0.25,46545,9,0,1200,77.4,암,54.0,478,11.2,2.5,202304302,1,0.0,0.0,0.0,13,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
322,3,2,5.0,45847,10,0,1200,78.3,암,54.0,434,1.6,1.1,202304302,2,0.0,0.5,0.0,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
323,4,5,0.0,44106,1,0,1400,89.7,거,56.0,457,13.6,3.1,202304303,7,0.14,0.14,0.0,13,-2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
324,3,9,0.5,45354,2,0,1400,89.8,암,54.0,426,30.9,4.6,202304303,7,0.0,0.14,0.0,13,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
325,4,7,0.125,44505,3,0,1400,89.8,수,56.0,473,14.8,2.6,202304303,3,0.0,0.0,0.0,13,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326,3,1,1.0,45232,4,0,1400,90.0,거,56.0,485,1.5,1.1,202304303,6,0.0,0.0,0.0,13,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327,4,4,7.0,43755,5,0,1400,91.2,암,54.0,498,6.8,1.8,202304303,9,0.0,0.0,0.0,13,-7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
328,5,8,1.5,42646,6,0,1400,91.5,암,53.0,454,7.9,1.8,202304303,9,0.0,0.0,0.11,13,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
329,3,6,4.0,45901,7,0,1400,92.1,암,54.0,444,53.5,9.3,202304303,7,0.0,0.0,0.0,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
330,3,10,4.0,45380,8,0,1400,92.9,암,54.0,453,13.9,2.1,202304303,7,0.0,0.0,0.14,13,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
331,4,2,7.0,44856,9,0,1400,94.0,암,54.0,483,35.9,6.1,202304303,12,0.0,0.0,0.0,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
332,3,3,16.0,45891,10,0,1400,96.8,수,56.0,458,52.1,8.8,202304303,7,0.0,0.0,0.0,13,-11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333,3,10,0.0,45418,1,31,1200,74.3,수,55.0,477,4.1,1.5,202304304,8,0.25,0.0,0.25,13,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,3,9,3.0,46163,2,29,1200,74.9,암,52.0,453,31.4,5.3,202304304,4,0.25,0.5,0.0,13,-3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
335,3,1,4.0,45803,3,35,1200,75.6,수,57.0,488,2.0,1.2,202304304,6,0.17,0.17,0.33,13,-2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336,4,7,4.0,44273,4,31,1200,76.3,거,55.0,470,4.1,1.3,202304304,6,0.17,0.0,0.17,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
337,5,8,1.25,42325,5,28,1200,76.5,암,52.0,462,21.1,5.3,202304304,10,0.0,0.1,0.0,13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
338,3,4,0.25,46273,6,27,1200,76.5,암,51.0,454,65.3,13.4,202304304,9,0.0,0.11,0.22,13,-16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
339,3,5,0.75,45771,7,29,1200,76.7,거,54.0,453,35.8,6.0,202304304,6,0.17,0.0,0.0,13,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
340,3,3,0.75,45994,8,29,1200,76.8,암,52.0,433,12.8,2.8,202304304,8,0.12,0.0,0.12,13,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
341,3,6,1.5,46015,9,27,1200,77.0,암,52.0,438,29.2,4.2,202304304,6,0.0,0.33,0.0,13,-3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
342,3,2,4.0,45251,10,30,1200,77.7,수,54.5,470,22.9,3.8,202304304,4,0.25,0.0,0.0,13,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344,3,11,0.0,45763,1,35,1300,81.1,암,55.0,462,5.7,1.5,202304305,11,0.09,0.18,0.45,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
345,4,6,3.0,44409,2,29,1300,81.6,거,54.0,469,20.6,2.7,202304305,6,0.17,0.17,0.17,13,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
346,3,5,1.5,45382,3,35,1300,81.9,수,57.0,531,1.5,1.1,202304305,3,0.33,0.33,0.33,13,-3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
347,3,7,2.0,45804,4,29,1300,82.2,수,54.0,492,28.6,3.4,202304305,8,0.0,0.25,0.12,13,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
348,5,9,1.0,43097,5,31,1300,82.4,수,55.0,514,45.4,6.2,202304305,11,0.0,0.18,0.0,13,-4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
349,5,10,0.75,43053,6,29,1300,82.5,수,54.0,487,15.2,3.1,202304305,10,0.0,0.0,0.0,13,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,3,1,5.0,46010,7,29,1300,83.4,수,54.0,465,30.8,5.0,202304305,10,0.1,0.1,0.0,13,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351,4,2,0.5,44132,8,30,1300,83.4,거,54.5,490,9.2,2.8,202304305,5,0.2,0.2,0.0,13,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,3,8,1.25,46297,9,29,1300,83.6,수,54.0,486,31.7,4.7,202304305,7,0.14,0.0,0.14,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353,4,4,2.5,44142,10,33,1300,84.1,수,56.0,514,32.5,4.1,202304305,8,0.12,0.0,0.0,13,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
354,4,3,15.0,46585,11,35,1300,86.7,수,57.0,475,103.4,24.3,202304305,7,0.0,0.0,0.0,13,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,4,6,0.0,44830,1,30,1400,88.8,거,55.0,472,3.4,1.3,202304306,10,0.2,0.0,0.2,13,-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
356,5,8,0.5,43145,2,21,1400,88.9,암,51.0,468,9.7,2.2,202304306,14,0.0,0.14,0.07,13,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
357,7,4,0.5,39463,3,21,1400,89.0,거,52.0,450,18.5,2.9,202304306,9,0.0,0.0,0.33,13,-8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
358,3,7,2.5,45808,4,29,1400,89.5,암,52.5,464,6.3,1.7,202304306,9,0.0,0.33,0.0,13,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
359,4,1,5.0,44173,5,26,1400,90.3,암,52.0,478,22.8,3.3,202304306,17,0.0,0.0,0.18,13,-7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
360,3,5,6.0,45234,6,34,1400,91.3,암,55.0,496,1.9,1.1,202304306,10,0.1,0.2,0.1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
361,6,2,7.0,43489,7,30,1400,92.5,암,53.0,470,41.3,6.3,202304306,7,0.0,0.0,0.0,13,-4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
362,4,3,15.0,45093,8,29,1400,95.1,암,52.5,472,26.3,4.1,202304306,11,0.09,0.0,0.09,13,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
363,4,5,0.0,44154,1,26,1400,88.8,암,52.0,436,6.3,1.7,202304307,13,0.08,0.15,0.15,13,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
364,4,8,0.5,45101,2,21,1400,88.9,암,52.0,455,28.3,5.9,202304307,15,0.0,0.07,0.2,13,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
365,4,6,2.0,43921,3,27,1400,89.3,암,52.0,470,5.6,1.7,202304307,7,0.0,0.0,0.14,13,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
366,3,2,1.0,45829,4,28,1400,89.4,수,54.0,496,1.9,1.2,202304307,10,0.0,0.2,0.1,13,-4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
367,5,7,1.25,43124,5,25,1400,89.7,거,52.5,472,16.2,2.8,202304307,17,0.0,0.06,0.0,13,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
368,5,4,9.0,45457,6,30,1400,91.2,수,55.0,509,16.6,3.6,202304307,12,0.0,0.0,0.0,13,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,4,1,4.0,43662,7,27,1400,91.8,수,53.5,500,9.2,2.2,202304307,8,0.0,0.0,0.0,13,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370,4,3,6.0,45073,8,30,1400,92.9,암,53.0,461,7.5,2.0,202304307,11,0.09,0.0,0.09,13,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
371,3,7,0.0,45915,1,40,1400,86.8,암,52.0,486,3.3,1.5,202304308,5,0.6,0.2,0.0,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
372,4,4,1.75,44624,2,49,1400,87.1,암,55.5,479,2.3,1.2,202304308,9,0.22,0.33,0.11,13,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
373,5,9,4.0,43312,3,41,1400,87.8,암,52.0,464,14.4,3.1,202304308,9,0.11,0.0,0.22,13,-5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
374,5,11,4.0,42594,4,50,1400,88.5,거,58.0,475,6.8,2.0,202304308,10,0.1,0.1,0.3,13,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375,6,3,0.5,40628,5,42,1400,88.5,암,52.0,452,15.7,3.2,202304308,10,0.0,0.2,0.0,13,-5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
376,4,8,4.0,43475,6,36,1400,89.2,거,52.0,490,38.3,10.0,202304308,9,0.11,0.0,0.0,13,-5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
377,4,10,0.75,43706,7,36,1400,89.3,암,52.0,449,45.1,7.3,202304308,8,0.0,0.0,0.12,13,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
378,4,5,3.0,44689,8,38,1400,89.8,거,52.0,488,24.6,4.2,202304308,13,0.15,0.08,0.08,13,-8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
379,6,6,0.5,40327,9,42,1400,89.9,암,52.0,461,34.3,7.4,202304308,11,0.09,0.0,0.09,13,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
380,4,2,5.0,45100,10,36,1400,90.7,수,52.0,454,49.1,7.6,202304308,6,0.0,0.0,0.17,13,-7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
